38,1.0,0.0,3.0,purple,1.0,0.0,3.0,2.0,0.0,3.0,fill
16,2.0,3.0,1.0,purple,2.0,3.0,1.0,2.0,3.0,1.0,fill
28,0.0,1.0,1.0,purple,0.0,1.0,1.0,0.0,1.0,1.0,fill
2,1.0,1.0,0.0,purple,1.0,1.0,0.0,1.0,1.0,0.0,fill
41,0.0,0.0,0.0,purple,0.0,0.0,0.0,0.0,0.0,1.0,fill
4,0.0,2.0,0.0,purple,0.0,2.0,0.0,0.0,2.0,0.0,fill
22,3.0,0.0,1.0,purple,3.0,0.0,1.0,3.0,0.0,1.0,fill
9,3.0,1.0,1.0,purple,3.0,1.0,1.0,3.0,1.0,1.0,fill
19,3.0,2.0,0.0,purple,3.0,2.0,0.0,3.0,2.0,0.0,fill
1,1.0,2.0,0.0,purple,1.0,2.0,0.0,1.0,2.0,0.0,fill
31,1.0,0.0,0.0,purple,1.0,0.0,0.0,1.0,0.0,0.0,fill
17,2.0,2.0,1.0,purple,2.0,2.0,1.0,2.0,2.0,1.0,fill
15,1.0,1.0,1.0,purple,1.0,1.0,1.0,1.0,1.0,1.0,fill
23,2.0,0.0,1.0,purple,2.0,0.0,1.0,2.0,0.0,1.0,fill
7,1.0,3.0,1.0,purple,1.0,3.0,1.0,1.0,3.0,1.0,fill
18,1.0,2.0,1.0,purple,1.0,2.0,1.0,1.0,2.0,1.0,fill
27,0.0,2.0,1.0,purple,0.0,2.0,1.0,0.0,2.0,1.0,fill
36,2.0,1.0,3.0,purple,2.0,1.0,3.0,2.0,1.0,2.0,fill
25,2.0,1.0,0.0,purple,2.0,1.0,0.0,2.0,1.0,0.0,fill
6,0.0,3.0,1.0,purple,0.0,3.0,1.0,0.0,3.0,1.0,fill
39,0.0,0.0,3.0,purple,0.0,0.0,3.0,1.0,0.0,3.0,fill
26,2.0,1.0,1.0,purple,2.0,1.0,1.0,2.0,1.0,1.0,fill
30,0.0,0.0,2.0,purple,0.0,0.0,2.0,0.0,0.0,3.0,fill
34,1.0,1.0,2.0,purple,1.0,1.0,2.0,1.0,1.0,2.0,fill
14,1.0,0.0,1.0,purple,1.0,0.0,1.0,1.0,0.0,1.0,fill
8,2.0,2.0,0.0,purple,2.0,2.0,0.0,2.0,2.0,0.0,fill
33,1.0,1.0,3.0,purple,1.0,1.0,3.0,1.0,1.0,3.0,fill
24,2.0,0.0,0.0,purple,2.0,0.0,0.0,2.0,0.0,0.0,fill
20,3.0,1.0,0.0,purple,3.0,1.0,0.0,3.0,1.0,0.0,fill
29,0.0,1.0,2.0,purple,0.0,1.0,2.0,0.0,1.0,2.0,fill
5,0.0,3.0,0.0,purple,0.0,3.0,0.0,0.0,3.0,0.0,fill
37,2.0,0.0,3.0,purple,2.0,0.0,3.0,2.0,1.0,3.0,fill
3,0.0,1.0,0.0,purple,0.0,1.0,0.0,0.0,1.0,0.0,fill
35,1.0,0.0,2.0,purple,1.0,0.0,2.0,1.0,0.0,2.0,fill
12,3.0,3.0,0.0,purple,3.0,3.0,0.0,3.0,3.0,0.0,fill
11,3.0,3.0,1.0,purple,3.0,3.0,1.0,3.0,3.0,1.0,fill
0,1.0,3.0,0.0,purple,1.0,3.0,0.0,1.0,3.0,0.0,fill
13,2.0,3.0,0.0,purple,2.0,3.0,0.0,2.0,3.0,0.0,fill
32,0.0,1.0,3.0,purple,0.0,1.0,3.0,0.0,1.0,3.0,fill
10,3.0,2.0,1.0,purple,3.0,2.0,1.0,3.0,2.0,1.0,fill
40,0.0,0.0,1.0,purple,0.0,0.0,1.0,0.0,0.0,2.0,fill
21,3.0,0.0,0.0,purple,3.0,0.0,0.0,3.0,0.0,0.0,fill
999,0.0,0.0,-1.0,purple,0,0,-1,0.0,0.0,0.0,fill
